filename,path,piece_id,makam,form,usul,title,composer,source_format,duration_quarters,n_notes,pitch_class_entropy,rhythmic_complexity,note_density,pitch_range,unique_pitch_count,phase_entropy,has_pitch_bend_or_perde
acemasiran--seyir--sofyan--1--erol_bingol.mid,symbtr/acemasiran--seyir--sofyan--1--erol_bingol.mid,acemasiran--seyir--sofyan--1--erol_bingol,acemasiran,seyir,sofyan,1,erol_bingol,midi,64.0,102,2.978073285454515,1.1516026885095745,1.59375,11.0,10.0,2.9784765279282643,True
acemasiran--seyir--sofyan--1--sefik_gurmeric.mid,symbtr/acemasiran--seyir--sofyan--1--sefik_gurmeric.mid,acemasiran--seyir--sofyan--1--sefik_gurmeric,acemasiran,seyir,sofyan,1,sefik_gurmeric,midi,63.95,100,3.043253149190111,1.3276146909410758,1.5637216575449568,11.0,12.0,2.981967335838509,True
acemasiran--yuruksemai--yuruksemai--bileydi_dil--itri.mid,symbtr/acemasiran--yuruksemai--yuruksemai--bileydi_dil--itri.mid,acemasiran--yuruksemai--yuruksemai--bileydi_dil--itri,acemasiran,yuruksemai,yuruksemai,bileydi_dil,itri,midi,518.3020833333334,854,3.13362723316834,1.5414411925594398,1.6476877625258757,11.0,11.0,2.9974752798713418,True
acemasiran--yuruksemai--yuruksemai_ii----huseyin_fahreddin_dede.mid,symbtr/acemasiran--yuruksemai--yuruksemai_ii----huseyin_fahreddin_dede.mid,acemasiran--yuruksemai--yuruksemai_ii----huseyin_fahreddin_dede,acemasiran,yuruksemai,yuruksemai ii,huseyin_fahreddin_dede,,midi,53.235416666666666,163,2.680108140639036,0.9150799802287451,3.061871404531757,11.0,9.0,2.993190898713145,True
acemasiran--zeybek--agiraksak--su_izmirin--tahsin_karakus.mid,symbtr/acemasiran--zeybek--agiraksak--su_izmirin--tahsin_karakus.mid,acemasiran--zeybek--agiraksak--su_izmirin--tahsin_karakus,acemasiran,zeybek,agiraksak,su_izmirin,tahsin_karakus,midi,276.60625,605,2.967848466456027,1.917825322162064,2.1872246198341507,11.0,9.0,2.9917615894302587,True
acembuselik--kupe--agiraksak--istedik--ahmet_avni_konuk.mid,symbtr/acembuselik--kupe--agiraksak--istedik--ahmet_avni_konuk.mid,acembuselik--kupe--agiraksak--istedik--ahmet_avni_konuk,acembuselik,kupe,agiraksak,istedik,ahmet_avni_konuk,midi,72.0,94,3.0625911491532776,1.6196054446375858,1.3055555555555556,11.0,11.0,2.9280987918964474,True
acembuselik--sarki--aksak--coktan_idim--kemenceci_usta_yani.mid,symbtr/acembuselik--sarki--aksak--coktan_idim--kemenceci_usta_yani.mid,acembuselik--sarki--aksak--coktan_idim--kemenceci_usta_yani,acembuselik,sarki,aksak,coktan_idim,kemenceci_usta_yani,midi,85.5,203,3.1459020740849475,1.5511066975886747,2.374269005847953,11.0,11.0,2.9935697485186603,True
acemkurdi--agirsemai--agir_aksaksemai--dur_etme--osep_aga.mid,symbtr/acemkurdi--agirsemai--agir_aksaksemai--dur_etme--osep_aga.mid,acemkurdi--agirsemai--agir_aksaksemai--dur_etme--osep_aga,acemkurdi,agirsemai,agir aksaksemai,dur_etme,osep_aga,midi,347.4895833333333,606,3.100288782211416,1.383270833235846,1.7439371683803473,11.0,11.0,2.9787355717335653,True
acemkurdi--aranagme--aksak--1--.mid,symbtr/acemkurdi--aranagme--aksak--1--.mid,acemkurdi--aranagme--aksak--1--,acemkurdi,aranagme,aksak,1,,midi,45.0,75,2.830171802760539,0.95128434452292,1.6666666666666667,10.0,8.0,2.892511805351052,True
acemkurdi--aranagme--curcuna--1--.mid,symbtr/acemkurdi--aranagme--curcuna--1--.mid,acemkurdi--aranagme--curcuna--1--,acemkurdi,aranagme,curcuna,1,,midi,49.954166666666666,102,2.744154325541812,1.2429170820841575,2.041871715739428,10.0,8.0,2.999156733811698,True
acemkurdi--aranagme--duyek--1--.mid,symbtr/acemkurdi--aranagme--duyek--1--.mid,acemkurdi--aranagme--duyek--1--,acemkurdi,aranagme,duyek,1,,midi,21.3,59,2.8776009987942293,1.082448775144156,2.7699530516431925,10.0,8.0,2.9969240278030758,True
acemkurdi--aranagme--senginsemai--1--.mid,symbtr/acemkurdi--aranagme--senginsemai--1--.mid,acemkurdi--aranagme--senginsemai--1--,acemkurdi,aranagme,senginsemai,1,,midi,73.75208333333333,128,2.796221667809213,2.050758960779559,1.7355441936668456,10.0,7.0,2.994349704144957,True
acemkurdi--aranagme--sofyan----.mid,symbtr/acemkurdi--aranagme--sofyan----.mid,acemkurdi--aranagme--sofyan----,acemkurdi,aranagme,sofyan,,,midi,15.95,29,2.879219685291222,1.057585163597385,1.8181818181818183,10.0,8.0,2.9742158060695605,True
acemkurdi--fantezi--nimsofyan--askin_kanununu--sadettin_oktenay.mid,symbtr/acemkurdi--fantezi--nimsofyan--askin_kanununu--sadettin_oktenay.mid,acemkurdi--fantezi--nimsofyan--askin_kanununu--sadettin_oktenay,acemkurdi,fantezi,nimsofyan,askin_kanununu,sadettin_oktenay,midi,125.52083333333331,254,2.721340978122089,1.6247587449502583,2.0235684647302907,10.0,7.0,2.990541152518827,True
acemkurdi--fantezi--semai--son_verelim--sekip_ayhan_ozisik.mid,symbtr/acemkurdi--fantezi--semai--son_verelim--sekip_ayhan_ozisik.mid,acemkurdi--fantezi--semai--son_verelim--sekip_ayhan_ozisik,acemkurdi,fantezi,semai,son_verelim,sekip_ayhan_ozisik,midi,174.46458333333334,257,2.8872739723777148,2.0114843306347203,1.4730783468469006,10.0,9.0,2.9999241369805407,True
acemkurdi--fantezi--sofyan--sana_oyle--alaaddin_pakyuz.mid,symbtr/acemkurdi--fantezi--sofyan--sana_oyle--alaaddin_pakyuz.mid,acemkurdi--fantezi--sofyan--sana_oyle--alaaddin_pakyuz,acemkurdi,fantezi,sofyan,sana_oyle,alaaddin_pakyuz,midi,213.95,496,2.830439071281968,1.5645207183137615,2.318298667913064,10.0,8.0,2.9856717450893666,True
acemkurdi--kupe--musemmen--bezmimizde--ahmet_avni_konuk.mid,symbtr/acemkurdi--kupe--musemmen--bezmimizde--ahmet_avni_konuk.mid,acemkurdi--kupe--musemmen--bezmimizde--ahmet_avni_konuk,acemkurdi,kupe,musemmen,bezmimizde,ahmet_avni_konuk,midi,40.0,62,2.897695297654081,1.6513671229859517,1.55,10.0,9.0,2.9830215631429957,True
acemkurdi--nakis--yuruksemai--gonlum_yine--muallim_ismail_hakki_bey.mid,symbtr/acemkurdi--nakis--yuruksemai--gonlum_yine--muallim_ismail_hakki_bey.mid,acemkurdi--nakis--yuruksemai--gonlum_yine--muallim_ismail_hakki_bey,acemkurdi,nakis,yuruksemai,gonlum_yine,muallim_ismail_hakki_bey,midi,293.05833333333334,362,2.817184350351435,1.8891434976382064,1.235248954986209,11.0,9.0,2.9926791689925447,True
acemkurdi--nefes--bektasiraksani--sah_merdanin--.mid,symbtr/acemkurdi--nefes--bektasiraksani--sah_merdanin--.mid,acemkurdi--nefes--bektasiraksani--sah_merdanin--,acemkurdi,nefes,bektasiraksani,sah_merdanin,,midi,133.29791666666668,264,2.697497514207196,1.7038101363900808,1.9805260772392663,10.0,7.0,2.997803155480385,True
acemkurdi--pesrev--fahte----muallim_ismail_hakki_bey.mid,symbtr/acemkurdi--pesrev--fahte----muallim_ismail_hakki_bey.mid,acemkurdi--pesrev--fahte----muallim_ismail_hakki_bey,acemkurdi,pesrev,fahte,muallim_ismail_hakki_bey,,midi,250.0,578,2.944192248158987,1.765551045995236,2.312,11.0,12.0,2.9921519518411253,True
acemkurdi--sarki--agiraksak--sevdi_gonlum--nikogos_aga.mid,symbtr/acemkurdi--sarki--agiraksak--sevdi_gonlum--nikogos_aga.mid,acemkurdi--sarki--agiraksak--sevdi_gonlum--nikogos_aga,acemkurdi,sarki,agiraksak,sevdi_gonlum,nikogos_aga,midi,240.0,539,2.996489356972149,1.577273986409625,2.245833333333333,11.0,11.0,2.998958602029776,True
acemkurdi--sarki--aksak--altin_tasta--nimet_hanim.mid,symbtr/acemkurdi--sarki--aksak--altin_tasta--nimet_hanim.mid,acemkurdi--sarki--aksak--altin_tasta--nimet_hanim,acemkurdi,sarki,aksak,altin_tasta,nimet_hanim,midi,148.28541666666666,507,3.00816611612526,1.6701063420041378,3.4190820068280483,11.0,9.0,2.9990105418425865,True
acemkurdi--sarki--aksak--beyhude_yere--ercument_berker.mid,symbtr/acemkurdi--sarki--aksak--beyhude_yere--ercument_berker.mid,acemkurdi--sarki--aksak--beyhude_yere--ercument_berker,acemkurdi,sarki,aksak,beyhude_yere,ercument_berker,midi,128.475,211,2.9303350729265194,1.4496442965116885,1.642342868262308,11.0,9.0,2.960145701743939,True
acemkurdi--sarki--aksak--hatay--cevdet_cagla.mid,symbtr/acemkurdi--sarki--aksak--hatay--cevdet_cagla.mid,acemkurdi--sarki--aksak--hatay--cevdet_cagla,acemkurdi,sarki,aksak,hatay,cevdet_cagla,midi,172.5,386,3.017390823476412,1.607741823082312,2.2376811594202897,11.0,11.0,2.993086298854114,True
acemkurdi--sarki--aksak--kir_atima--nasibin_mehmet_yuru.mid,symbtr/acemkurdi--sarki--aksak--kir_atima--nasibin_mehmet_yuru.mid,acemkurdi--sarki--aksak--kir_atima--nasibin_mehmet_yuru,acemkurdi,sarki,aksak,kir_atima,nasibin_mehmet_yuru,midi,161.9375,499,2.977298956052801,1.550861963085449,3.081435739096874,11.0,9.0,2.999542774476221,True
acemkurdi--sarki--aksak--ruhum_su--alaeddin_yavasca.mid,symbtr/acemkurdi--sarki--aksak--ruhum_su--alaeddin_yavasca.mid,acemkurdi--sarki--aksak--ruhum_su--alaeddin_yavasca,acemkurdi,sarki,aksak,ruhum_su,alaeddin_yavasca,midi,230.275,474,2.99699747815044,1.7929452111565043,2.058408424709586,11.0,11.0,2.9872924935680736,True
acemkurdi--sarki--curcuna--bana_askin--huseyin_coskuner.mid,symbtr/acemkurdi--sarki--curcuna--bana_askin--huseyin_coskuner.mid,acemkurdi--sarki--curcuna--bana_askin--huseyin_coskuner,acemkurdi,sarki,curcuna,bana_askin,huseyin_coskuner,midi,209.21875,385,3.007264216038268,1.582361395366891,1.8401792382374904,11.0,11.0,2.9768040517757544,True
acemkurdi--sarki--devrihindi--bir_vefasiz--selanikli_ahmed_bey.mid,symbtr/acemkurdi--sarki--devrihindi--bir_vefasiz--selanikli_ahmed_bey.mid,acemkurdi--sarki--devrihindi--bir_vefasiz--selanikli_ahmed_bey,acemkurdi,sarki,devrihindi,bir_vefasiz,selanikli_ahmed_bey,midi,149.32708333333332,367,2.931499486603072,1.6978495354031231,2.45769214671373,11.0,10.0,2.997801227771312,True
acemkurdi--sarki--duyek--artik_gelecek--arif_sami_toker.mid,symbtr/acemkurdi--sarki--duyek--artik_gelecek--arif_sami_toker.mid,acemkurdi--sarki--duyek--artik_gelecek--arif_sami_toker,acemkurdi,sarki,duyek,artik_gelecek,arif_sami_toker,midi,192.20833333333331,478,2.831007808619019,0.9223815559872768,2.486884890526772,11.0,10.0,2.988465552993464,True
acemkurdi--sarki--duyek--baharla_hazan--avni_anil.mid,symbtr/acemkurdi--sarki--duyek--baharla_hazan--avni_anil.mid,acemkurdi--sarki--duyek--baharla_hazan--avni_anil,acemkurdi,sarki,duyek,baharla_hazan,avni_anil,midi,183.2375,318,2.8277414908648075,1.3755821581684076,1.7354526229620029,10.0,9.0,2.98553443595409,True
acemkurdi--sarki--duyek--bir_baska--avni_anil.mid,symbtr/acemkurdi--sarki--duyek--bir_baska--avni_anil.mid,acemkurdi--sarki--duyek--bir_baska--avni_anil,acemkurdi,sarki,duyek,bir_baska,avni_anil,midi,212.7,508,2.8057340353464326,1.621411664788727,2.3883403855195118,10.0,8.0,2.9790926267740074,True
acemkurdi--sarki--duyek--bir_sevda--arif_sami_toker.mid,symbtr/acemkurdi--sarki--duyek--bir_sevda--arif_sami_toker.mid,acemkurdi--sarki--duyek--bir_sevda--arif_sami_toker,acemkurdi,sarki,duyek,bir_sevda,arif_sami_toker,midi,183.975,508,2.831029237336309,0.5314557526740287,2.761244734338905,10.0,8.0,2.984300748851041,True
acemkurdi--sarki--duyek--ne_kadar--arif_sami_toker.mid,symbtr/acemkurdi--sarki--duyek--ne_kadar--arif_sami_toker.mid,acemkurdi--sarki--duyek--ne_kadar--arif_sami_toker,acemkurdi,sarki,duyek,ne_kadar,arif_sami_toker,midi,282.6666666666667,599,2.817995523813301,1.2207043117277812,2.119103773584905,11.0,8.0,2.996001753534058,True
acemkurdi--sarki--duyek--unutmak_istesem--arif_sami_toker.mid,symbtr/acemkurdi--sarki--duyek--unutmak_istesem--arif_sami_toker.mid,acemkurdi--sarki--duyek--unutmak_istesem--arif_sami_toker,acemkurdi,sarki,duyek,unutmak_istesem,arif_sami_toker,midi,179.95833333333334,318,2.75834036669018,1.439382269482509,1.7670757119703635,10.0,7.0,2.9844232940154267,True
acemkurdi--sarki--kapali_curcuna--canan_bilirim--ekrem_guyer.mid,symbtr/acemkurdi--sarki--kapali_curcuna--canan_bilirim--ekrem_guyer.mid,acemkurdi--sarki--kapali_curcuna--canan_bilirim--ekrem_guyer,acemkurdi,sarki,kapali curcuna,canan_bilirim,ekrem_guyer,midi,170.0,343,2.9378431096079334,1.3991111801343945,2.0176470588235293,11.0,10.0,2.996446428903041,True
acemkurdi--sarki--kapali_curcuna--sana_eller--faruk_kayacikli.mid,symbtr/acemkurdi--sarki--kapali_curcuna--sana_eller--faruk_kayacikli.mid,acemkurdi--sarki--kapali_curcuna--sana_eller--faruk_kayacikli,acemkurdi,sarki,kapali curcuna,sana_eller,faruk_kayacikli,midi,253.25,412,2.9157254887355677,1.607321256349653,1.6268509378084897,10.0,10.0,2.993330541503094,True
acemkurdi--sarki--kapali_curcuna--yukselen_nagmenle--muzaffer_ilkar.mid,symbtr/acemkurdi--sarki--kapali_curcuna--yukselen_nagmenle--muzaffer_ilkar.mid,acemkurdi--sarki--kapali_curcuna--yukselen_nagmenle--muzaffer_ilkar,acemkurdi,sarki,kapali curcuna,yukselen_nagmenle,muzaffer_ilkar,midi,155.925,313,2.9395733510980224,1.9982960584452745,2.007375340708674,10.0,9.0,2.998047010791696,True
acemkurdi--sarki--kapali_curcuna--zehretme_hayati--zeki_muren.mid,symbtr/acemkurdi--sarki--kapali_curcuna--zehretme_hayati--zeki_muren.mid,acemkurdi--sarki--kapali_curcuna--zehretme_hayati--zeki_muren,acemkurdi,sarki,kapali curcuna,zehretme_hayati,zeki_muren,midi,183.96666666666667,347,2.8671902678595576,1.0241980587125403,1.8862112701576368,11.0,9.0,2.9963896764791453,True
acemkurdi--sarki--semai--asikim_ben--necdet_tokatlioglu.mid,symbtr/acemkurdi--sarki--semai--asikim_ben--necdet_tokatlioglu.mid,acemkurdi--sarki--semai--asikim_ben--necdet_tokatlioglu,acemkurdi,sarki,semai,asikim_ben,necdet_tokatlioglu,midi,204.06041666666667,337,2.738083547567213,1.97537988130751,1.6514716842438413,10.0,7.0,2.999751923599148,True
acemkurdi--sarki--semai--bak_yine--izzet_altinbas.mid,symbtr/acemkurdi--sarki--semai--bak_yine--izzet_altinbas.mid,acemkurdi--sarki--semai--bak_yine--izzet_altinbas,acemkurdi,sarki,semai,bak_yine,izzet_altinbas,midi,250.68958333333333,470,2.779142579682092,1.969892884494788,1.8748285977844448,10.0,8.0,2.9947899495286943,True
acemkurdi--sarki--semai--sen_kalbimin--teoman_alpay.mid,symbtr/acemkurdi--sarki--semai--sen_kalbimin--teoman_alpay.mid,acemkurdi--sarki--semai--sen_kalbimin--teoman_alpay,acemkurdi,sarki,semai,sen_kalbimin,teoman_alpay,midi,151.07916666666668,203,2.6419738387837244,1.568022794653869,1.3436664000661904,10.0,7.0,2.99500947279914,True
acemkurdi--sarki--semai--yillar_sonra--yildirim_gurses.mid,symbtr/acemkurdi--sarki--semai--yillar_sonra--yildirim_gurses.mid,acemkurdi--sarki--semai--yillar_sonra--yildirim_gurses,acemkurdi,sarki,semai,yillar_sonra,yildirim_gurses,midi,205.00416666666663,407,2.80970496897457,1.4272649690322516,1.9853255015141968,10.0,8.0,2.993415555686361,True
acemkurdi--sarki--senginsemai--askin_ile--sadi_hosses.mid,symbtr/acemkurdi--sarki--senginsemai--askin_ile--sadi_hosses.mid,acemkurdi--sarki--senginsemai--askin_ile--sadi_hosses,acemkurdi,sarki,senginsemai,askin_ile,sadi_hosses,midi,184.6125,317,2.759386187054743,1.94932386645594,1.7171101631796328,10.0,7.0,2.995188765973644,True
acemkurdi--sarki--senginsemai--ruzgar_uyumus--refik_fersan.mid,symbtr/acemkurdi--sarki--senginsemai--ruzgar_uyumus--refik_fersan.mid,acemkurdi--sarki--senginsemai--ruzgar_uyumus--refik_fersan,acemkurdi,sarki,senginsemai,ruzgar_uyumus,refik_fersan,midi,167.39166666666668,271,2.8309191345458498,2.133609863664408,1.6189575347239509,10.0,8.0,2.990703392014298,True
acemkurdi--sarki--sofyan--yar_pesinde--zeki_duygulu.mid,symbtr/acemkurdi--sarki--sofyan--yar_pesinde--zeki_duygulu.mid,acemkurdi--sarki--sofyan--yar_pesinde--zeki_duygulu,acemkurdi,sarki,sofyan,yar_pesinde,zeki_duygulu,midi,202.6,456,2.928792624734761,1.2648040776705964,2.250740375123396,11.0,9.0,2.991114106778795,True
acemkurdi--sarki--yuruksemai--bari_felek--nikogos_aga.mid,symbtr/acemkurdi--sarki--yuruksemai--bari_felek--nikogos_aga.mid,acemkurdi--sarki--yuruksemai--bari_felek--nikogos_aga,acemkurdi,sarki,yuruksemai,bari_felek,nikogos_aga,midi,186.0,326,2.9410922782088007,1.6412065578622757,1.7526881720430108,11.0,10.0,2.999054369122818,True
acemkurdi--sarki--yuruksemai--yollarda_kalan--muzaffer_ilkar.mid,symbtr/acemkurdi--sarki--yuruksemai--yollarda_kalan--muzaffer_ilkar.mid,acemkurdi--sarki--yuruksemai--yollarda_kalan--muzaffer_ilkar,acemkurdi,sarki,yuruksemai,yollarda_kalan,muzaffer_ilkar,midi,183.25,329,2.9972450539704285,1.968078591133937,1.795361527967258,11.0,11.0,2.992872006994473,True
acemkurdi--sarki--yuruksemai_ii--fikrimin_ince--muallim_ismail_hakki_bey.mid,symbtr/acemkurdi--sarki--yuruksemai_ii--fikrimin_ince--muallim_ismail_hakki_bey.mid,acemkurdi--sarki--yuruksemai_ii--fikrimin_ince--muallim_ismail_hakki_bey,acemkurdi,sarki,yuruksemai ii,fikrimin_ince,muallim_ismail_hakki_bey,midi,110.76666666666668,281,2.635287430337931,1.8151667420162556,2.536864279265724,10.0,7.0,2.99243735210428,True
acemkurdi--sazsemaisi--aksaksemai----muallim_ismail_hakki_bey.mid,symbtr/acemkurdi--sazsemaisi--aksaksemai----muallim_ismail_hakki_bey.mid,acemkurdi--sazsemaisi--aksaksemai----muallim_ismail_hakki_bey,acemkurdi,sazsemaisi,aksaksemai,muallim_ismail_hakki_bey,,midi,349.14166666666665,733,2.8965156748683847,2.0253699538381302,2.099434327040122,11.0,10.0,2.991640063818486,True
acemkurdi--seyir--senginsemai--1--erol_bingol.mid,symbtr/acemkurdi--seyir--senginsemai--1--erol_bingol.mid,acemkurdi--seyir--senginsemai--1--erol_bingol,acemkurdi,seyir,senginsemai,1,erol_bingol,midi,48.0,51,2.630925215757151,1.7728786908741716,1.0625,10.0,7.0,2.861850342743849,True
acemkurdi--seyir--sofyan--1--sefik_gurmeric.mid,symbtr/acemkurdi--seyir--sofyan--1--sefik_gurmeric.mid,acemkurdi--seyir--sofyan--1--sefik_gurmeric,acemkurdi,seyir,sofyan,1,sefik_gurmeric,midi,63.8,93,2.9665987669163822,1.639826606586239,1.4576802507836992,11.0,10.0,2.987079450773863,True
acemkurdi--turku--duyek--ankaranin_yollari--.mid,symbtr/acemkurdi--turku--duyek--ankaranin_yollari--.mid,acemkurdi--turku--duyek--ankaranin_yollari--,acemkurdi,turku,duyek,ankaranin_yollari,,midi,55.96666666666667,229,2.6474889788102707,1.121783806373886,4.091721262656343,10.0,7.0,2.9980226391274645,True
acemkurdi--turku--duyek--ham_meyveyi--.mid,symbtr/acemkurdi--turku--duyek--ham_meyveyi--.mid,acemkurdi--turku--duyek--ham_meyveyi--,acemkurdi,turku,duyek,ham_meyveyi,,midi,224.0,475,2.652572592334666,1.1490826916692298,2.1205357142857144,10.0,7.0,2.997788676494758,True
acemtarab--pesrev--havi----kantemiroglu.mid,symbtr/acemtarab--pesrev--havi----kantemiroglu.mid,acemtarab--pesrev--havi----kantemiroglu,acemtarab,pesrev,havi,kantemiroglu,,midi,394.14375,777,2.9963096188964227,1.537986824041216,1.9713619713619712,11.0,10.0,2.997893760460821,True
anberefsan--sazsemaisi--aksaksemai----huseyin_sadettin_arel.mid,symbtr/anberefsan--sazsemaisi--aksaksemai----huseyin_sadettin_arel.mid,anberefsan--sazsemaisi--aksaksemai----huseyin_sadettin_arel,anberefsan,sazsemaisi,aksaksemai,huseyin_sadettin_arel,,midi,250.83333333333331,557,3.163260161883174,1.708197575864993,2.220598006644518,11.0,12.0,2.985206039563314,True
araban--kupe--musemmen--etse--ahmet_avni_konuk.mid,symbtr/araban--kupe--musemmen--etse--ahmet_avni_konuk.mid,araban--kupe--musemmen--etse--ahmet_avni_konuk,araban,kupe,musemmen,etse,ahmet_avni_konuk,midi,40.0,79,2.781453682712006,1.2422319120123189,1.975,10.0,8.0,2.9726532737435525,True
arazbar--agirsemai--agir_aksaksemai--gonul_tab-aver--sadullah_aga.mid,symbtr/arazbar--agirsemai--agir_aksaksemai--gonul_tab-aver--sadullah_aga.mid,arazbar--agirsemai--agir_aksaksemai--gonul_tab-aver--sadullah_aga,arazbar,agirsemai,agir aksaksemai,gonul_tab-aver,sadullah_aga,midi,461.0229166666667,774,2.927874358354185,1.0906317614402108,1.6788753270580368,11.0,10.0,2.9941274553656845,True
arazbar--kupe--duyek--ol_kadar--ahmet_avni_konuk.mid,symbtr/arazbar--kupe--duyek--ol_kadar--ahmet_avni_konuk.mid,arazbar--kupe--duyek--ol_kadar--ahmet_avni_konuk,arazbar,kupe,duyek,ol_kadar,ahmet_avni_konuk,midi,64.0,100,2.984684434329623,1.771451379688577,1.5625,11.0,10.0,2.934400668082481,True
arazbar--seyir--duyek--1--sefik_gurmeric.mid,symbtr/arazbar--seyir--duyek--1--sefik_gurmeric.mid,arazbar--seyir--duyek--1--sefik_gurmeric,arazbar,seyir,duyek,1,sefik_gurmeric,midi,63.9,112,3.2670537945468787,1.750655726745848,1.7527386541471048,11.0,11.0,2.975928219309873,True
arazbar--seyir--semai--1--rauf_yekta.mid,symbtr/arazbar--seyir--semai--1--rauf_yekta.mid,arazbar--seyir--semai--1--rauf_yekta,arazbar,seyir,semai,1,rauf_yekta,midi,48.0,72,2.7694364980553203,0.957755975353342,1.5,11.0,8.0,2.991299948766084,True
arazbar--seyir--sofyan--1--erol_bingol.mid,symbtr/arazbar--seyir--sofyan--1--erol_bingol.mid,arazbar--seyir--sofyan--1--erol_bingol,arazbar,seyir,sofyan,1,erol_bingol,midi,63.9,104,2.8780511368817834,1.7259275759637722,1.6275430359937402,11.0,8.0,2.980077834353657,True
arazbarbuselik--kupe--agiraksak--buse--ahmet_avni_konuk.mid,symbtr/arazbarbuselik--kupe--agiraksak--buse--ahmet_avni_konuk.mid,arazbarbuselik--kupe--agiraksak--buse--ahmet_avni_konuk,arazbarbuselik,kupe,agiraksak,buse,ahmet_avni_konuk,midi,72.0,100,3.043058992697747,1.3676256560702291,1.3888888888888888,11.0,11.0,2.96415018824444,True
arazbarbuselik--murabba--cenber--anlayan_yok--ali_rifat_cagatay.mid,symbtr/arazbarbuselik--murabba--cenber--anlayan_yok--ali_rifat_cagatay.mid,arazbarbuselik--murabba--cenber--anlayan_yok--ali_rifat_cagatay,arazbarbuselik,murabba,cenber,anlayan_yok,ali_rifat_cagatay,midi,290.6166666666667,521,3.1870022409128564,1.2445858123266835,1.7927395767620578,11.0,12.0,2.9940241763308397,True
